Postcode,Datazone2011,Datazone Population (2011),IZ2011 Code,IZ2011 Name,Local Authority Code,Local Authority Name,Community Health Partnership (CHP) Code,Community Health Partnership (CHP) Name,Health Board (HB) Code,Health Board (HB) Name,Locality,LHP Code
DG1 1QL,S01007617,496,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QN,S01007617,496,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QP,S01007617,496,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QQ,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QR,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QS,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QU,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QW,S01007617,496,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QX,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QY,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1QZ,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RA,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RB,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RD,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RE,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RF,S01007566,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RG,S01007566,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RH,S01007566,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RJ,S01007566,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RL,S01007566,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RN,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RP,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RQ,S01007566,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RR,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RS,S01007620,557,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RT,S01007620,557,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RU,S01007620,557,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RX,S01007620,557,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RY,S01007620,557,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1RZ,S01007620,557,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SA,S01007620,557,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SD,S01007617,496,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SE,S01007569,719,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SF,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SG,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SH,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SJ,S01007569,719,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SL,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SP,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SQ,S01007622,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SR,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SS,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1ST,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SU,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SW,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SX,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SY,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1SZ,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TA,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TB,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TD,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TE,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TF,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TG,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TH,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TN,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TP,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TQ,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TR,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TS,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TT,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TU,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TW,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TX,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TY,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1TZ,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UA,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UB,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UD,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UF,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UG,S01007623,950,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UH,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UJ,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UL,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UN,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UP,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UQ,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UR,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1US,S01007617,496,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UT,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UU,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UW,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UX,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UY,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1UZ,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1WD,S01007568,819,S02001421,Mid Nithsdale,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XA,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XB,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XD,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XE,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XF,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XG,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XH,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XJ,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XL,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XN,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XP,S01007618,630,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XQ,S01007619,637,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XR,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XS,S01007622,719,S02001433,Heathhall,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 1XW,S01007617,496,S02001432,Locharbriggs,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AA,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AB,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AD,S01007612,747,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AG,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AH,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AL,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AN,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AP,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AT,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
DG1 2AW,S01007612,795,S02001430,Dumfries Central,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Nithsdale,9
